url,title,price_in_rp,location,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/depok/hos39351043/,Rumah LT 120 Hadap Selatan 10 Menit ke One Belpark Mall J32387,2009999999.9999998,"Beji, Depok",Beji,Depok,4.0,3.0,120.0,80.0,SHM,2200.0,4.0,2.0,"Cluster Gran Casabella Cinere
Cinere - Kota Depok

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 120
LB 80
2 Lantai
4 Kamar Tidur
3 Kamar Mandi
Listrik 2200 VA
Sumber Air Tanah
Hadap Selatan

Fasilitas Sekitar Hunian:
1 Menit ke Sekolah Dasar Negeri Pangkalan Jati 1
4 Menit ke SMA NEGERI 34 Jakarta
5 Menit ke SD Inpres Mapung
5 Menit ke SMP NEGERI 85 Jakarta Selatan
7 Menit ke SDN Pondok Labu 11
7 Menit ke SMP NEGERI 96 Jakarta Selatan
8 Menit ke SMA Islam Al-Izhar Pondok Labu
9 Menit ke SD Negeri Pangkalanjati 2
10 Menit ke SMA Citra Alam Lahan Bawah

7 Menit ke Pasar Gandul Modern
10 Menit ke Pasar Segar Cinere
10 Menit ke Mal Cinere
10 Menit ke One Belpark Mall
15 Menit ke Cinere Bellevue Mall
15 Menit ke ÆON Mall Tanjung Barat
20 Menit ke Pondok Indah Mall

9 Menit ke Rumah Sakit Prikasih
10 Menit ke Rumah Sakit Puri Cinere
15 Menit ke Rumah Sakit Umum Daerah Jagakarsa
15 Menit ke Rumah Sakit Marinir Cilandak
15 Menit ke UPTD Puskesmas Cinere
30 Menit ke UPTD. Puskesmas Pondok Kacang Timur

7 Menit ke Gerbang Tol Brigif 1
8 Menit ke Gerbang Tol Brigif
10 Menit ke GERBANG TOL LIMO UTAMA
10 Menit ke Gerbang Tol Kukusan 4
15 Menit ke Terminal Ragunan
20 Menit ke Stasiun Lenteng Agung
20 Menit ke Stasiun Universitas Pancasila
25 Menit ke Stasiun Tanjung Barat


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/jakarta-barat/hos39142873/,Jual Serius Rumah Di Green Court,2500000000.0,"Cengkareng, Jakarta Barat",Cengkareng,Jakarta Barat,4.0,3.0,107.0,102.0,HGB,0.0,4.0,2.0,"Dijual Rumah di green court
Luas tanah 107 m2
Luas bangunan 102 m2
2 lantai
Kamar tidur 4+1
Kamar mandi 2
Sertifikasi: 
Sertifikasi hgb
Fasilitas 
Carport 2 mobil
PAM + 2 pompa
Canopy

Harga jual 2,5m nego

Vivi wang
081319450xxx"
https://www.rumah123.com/properti/bogor/hos39352444/,Rumah Strategis 10 Menit ke Lippo Plaza Keboen Raya Sudah Renov J-31607,730000000.0,"Tanah Sareal, Bogor",Tanah Sareal,Bogor,2.0,2.0,50.0,53.0,SHM,2200.0,4.0,2.0,"Perumahan Ferda Houses
Bogor Utara - Kota Bogor

SHM
LT 50
LB 53
2 Lantai
2 Kamar Tidur
2 Kamar Mandi
Listrik 2200 VA
Sumber Air Tanah
Hadap Utara

Fasilitas Sekitar Hunian:
3 Menit ke SDN Cimahpar 2
8 Menit ke SDN Tegallega 1
8 Menit ke SMA Bina Ruhama
9 Menit ke Sekolah Menengah Pertama Pandutama Bogor
9 Menit ke SMP Kamandaka Bogor
10 Menit ke SMP YPB Bogor
10 Menit ke SMA Bogor Raya
10 Menit ke SMA PGRI 1 Kota Bogor
10 Menit ke SMA Negeri 7 Bogor
10 Menit ke Sekolah Dasar Amal Kasih
10 Menit ke SD Islam Terpadu Al Khairiyah
10 Menit ke Sekolah Dasar Cipta Cendikia Kota Bogor

5 Menit ke Pasar Tanah Baru
10 Menit ke Lippo Plaza Keboen Raya
15 Menit ke Botani Square
15 Menit ke Jambu Dua Mall
15 Menit ke Pasar Bogor Suryakencana
20 Menit ke Bogor Junction

6 Menit ke Puskesmas Bogor Utara
8 Menit ke RS PANDU BOGOR
10 Menit ke Puskesmas Pembantu Bogor Baru
10 Menit ke RS PMI Bogor
40 Menit ke Puskesmas Pembantu Srengseng Sawah
45 Menit ke Puskesmas Kelurahan Lubang Buaya

9 Menit ke Gerbang Toll Tanah Baru Bogor
10 Menit ke Terminal Bis Baranang Siang
15 Menit ke Gerbang Tol Bogor 2
15 Menit ke Gerbang Tol Ciawi 2
20 Menit ke Gerbang Tol Bogor Selatan
20 Menit ke Stasiun Bogor


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39351238/,Rumah Siap Huni 15 menit ke Gerbang Tol Cimanggis 4 Dibantu KPR J33167,560000000.0,"Cimanggis, Depok",Cimanggis,Depok,2.0,1.0,64.0,50.0,SHM,1300.0,4.0,1.0,"Cluster Rumaitha Residence Kavling C
Jatisampurna - Kota Bekasi

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM

LT 64

LB 50

1 Lantai

2 Kamar Tidur

1 Kamar Mandi

Listrik 1300 VA

Fasilitas Sekitar Hunian:

15 menit ke SD Negeri Cileungsi 02  
25 menit ke SD Negeri Babakan 02  
30 menit ke SD Cipayung 01 Pagi  
30 menit ke SMP Negeri 106 Jakarta Timur  
30 menit ke SMP Fajrul Amanah  
25 menit ke SMA Budi Utomo Depok  
30 menit ke SMA Teladan 1 Jakarta  
35 menit ke SMA Negeri 88 Jakarta Timur  
10 menit ke Mal Ciputra Cibubur  
20 menit ke Cibubur Junction  
15 menit ke Pasar Cileungsi  
25 menit ke Musi Baru Depok Traditional Market  
20 menit ke Grand Mall Cimanggis  
20 menit ke Mall Pesona Square  
15 menit ke Rumah Sakit Meilia  
15 menit ke UPTD Puskesmas Jatiranggon  
30 menit ke UPTD Puskesmas Bantargebang  
30 menit ke RSUD Anugerah Sehat Afiat  
30 menit ke Rumah Sakit Harapan Bunda  
30 menit ke Rumah Sakit Ibu dan Anak Al-Fauzan  
15 menit ke Gerbang Tol Cimanggis 4  
20 menit ke Gerbang Tol Cisalak 1  
20 menit ke Stasiun LRT Ciracas  
25 menit ke Stasiun LRT Kampung Rambutan  
20 menit ke Gerbang Tol Jatikarya 1  
25 menit ke Gerbang Tol Jati Warna 1


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/bekasi/hos39329035/,Rumah Seken Terawat di Bekasi Akses Dekat RS dan Tol Hadap Utara J28031,610000000.0,"Bekasi Timur, Bekasi",Bekasi Timur,Bekasi,2.0,2.0,72.0,72.0,SHM,2200.0,4.0,1.0,"Vida Bumi Pala Grand Bekasi
Mustikajaya - Kota Bekasi

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 72
LB 72
1 Lantai
2 Kamar Tidur
2 Kamar Mandi
Listrik 2200 VA
Hadap Utara

Fasilitas Sekitar Hunian:
5 menit ke SMA Negeri 19 Bekasi
9 menit ke SMAN 22 Kota Bekasi
10 menit ke SD Alam Pertiwi
10 menit ke SMP Citra Nusantara 31 Bekasi
10 menit ke SMP Negeri 48 Bekasi
15 menit ke SDN Mustikajaya I
15 menit ke SMA NEGERI 21 BEKASI
20 menit ke SD Bani Saleh 6

4 menit ke Pasar Pagi Vida
10 menit ke Pasar Tradisional mustika jaya

5 menit ke Puskesmas Padurenan
6 menit ke RS Satria Medika
9 menit ke RS. Karya Medika Bantar Gebang
9 menit ke RS Mustika Medika
10 menit ke UPTD Puskesmas Bojong Menteng
10 menit ke Puskesmas Cimuning

20 menit ke Gerbang TOL Burangkeng
20 menit ke Gerbang Tol Bekasi Timur 2
25 menit ke Gerbang Tol Bekasi Barat 2
25 menit ke Stasiun Jati Mulya
25 menit ke Stasiun Bekasi Barat
25 menit ke Terminal Bekasi

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/depok/hos39350260/,Rumah Siap KPR 15 Menit ke RS Citra Medika Depok SHM J32031,910000000.0,"Sawangan, Depok",Sawangan,Depok,2.0,1.0,105.0,100.0,SHM,2200.0,4.0,1.0,"Perumahan Permata Depok Sektor Kumala Blok E5
Bojong Gede - Kabupaten Bogor

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 105
LB 100
1 Lantai
2 Kamar Tidur
1 Kamar Mandi
Listrik 2200 VA
Sumber Air Tanah
Hadap Barat

Fasilitas Sekitar Hunian:
3 Menit ke Sekolah Dasar Negeri Utan Jaya
4 Menit ke SMP Abdi Bangsa
4 Menit ke SMP Dwiguna
5 Menit ke SD IT Mawaddah Putri
8 Menit ke SDN Citayam 4
10 Menit ke SMA WIRA BUANA BOJONGGEDE
10 Menit ke SMA Negeri 12 Depok

7 Menit ke Pasar Citayam
25 Menit ke D'Mall Depok
30 Menit ke Cibinong square
30 Menit ke Cibinong City Mall
35 Menit ke Cimanggis Square

6 Menit ke Puskesmas Pembantu Pondok Terong
8 Menit ke PUSKESMAS RATU JAYA
10 Menit ke RS Citama
15 Menit ke RS Citra Medika Depok
20 Menit ke UPTD Puskesmas Kalimulya
20 Menit ke RS. Harapan Sehati
30 Menit ke RSUD Cibinong Bogor

4 Menit ke Stasiun Citayam
8 Menit ke Terminal Citayam
20 Menit ke Terminal Kampung Sawah
20 Menit ke Gerbang Tol Margonda 3
25 Menit ke Gerbang Tol Margonda 1
25 Menit ke Gerbang Tol Kukusan 3
30 Menit ke Gerbang Tol Margonda 2
30 Menit ke Terminal Bojong Gede

hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/jakarta-selatan/hos18970230/,"Modern House Nempel Mrt Lebak Bulus,sudah Shm,free Custom Layout,10jta All In.",2150000000.0,"Lebak Bulus, Jakarta Selatan",Lebak Bulus,Jakarta Selatan,3.0,3.0,95.0,92.0,SHM,2200.0,3.0,2.0,"Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Lebak Bulus, Jakarta Selatan.

Rumah ini menawarkan lokasi yang strategis serta memiliki jumlah lantai 2 yang siap untuk segera Anda miliki, utamanya bagi Anda yang mencari hunian di lokasi yang terjangkau.

Kondisi properti ini sudah renovasi dan memiliki desain unik yang menambah daya tarik dan estetika properti ini. Rumah ini berada di area yang mudah dijangkau.

Detail Properti ini adalah:

  - Kamar Tidur: 3
  - Kamar Mandi: 3
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Daya Listrik: 2200 watt
  - Arah Bangunan: Menghadap Barat
  - Kondisi Perabotan: Semi Furnished

Tidak hanya itu, namun properti ini juga memiliki keunggulan sebagai berikut:

  - Bisa KPR.
  - Subsidi Angsuran.
  - Syariah.
  - Siap Huni.
  - Take Over.
  - Bebas Banjir.
  - Lingkungan Islami.
  - Cicilan Bertahap.
  - Free Biaya Notaris.
  - Dekat Akses Pelabuhan.
  - Dekat Akses KRL.
  - Dekat Akses Transjakarta.
  - Dekat Akses Bus Kota.
  - Dekat Akses MRT.
  - Dekat Akses LRT.
  - Dekat Akses Bandara.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Internasional.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Wisata.
  - Dekat Tempat Ibadah.
  - Dekat Taman Kota.
  - Dekat Landmark.
  - Lokasi di Pusat Kota.
  - Lokasi Pinggiran Kota.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Cocok Untuk Investasi.
  - Cocok Untuk Dijual Kembali.
  - Properti Bisa Nego.
  - Akses Jalan Muat 2 Mobil.

Lokasi Strategis terletak di Lebak Bulus, properti ini memudahkan akses Anda ke fasilitas-fasilitas utama dan unggulan.

Harga yang sangat kompetitif yaitu, Rp. 2.150.000.xxx, rumah ini siap menjadi milik Anda!

Nikmati segala kemudahan dan berbagai keunggulan menarik saat properti premium ini milik Anda."
https://www.rumah123.com/properti/jakarta-selatan/hos12342493/,Dijual Rumah Murah di Pinang Nikel Pondok Indah. 2 Lantai Dekat Pondok Indah Mall. Minimalis,8750000000.0,"Pondok Indah, Jakarta Selatan",Pondok Indah,Jakarta Selatan,5.0,4.0,241.0,300.0,SHM,0.0,4.0,2.0,"JUAL CEPAT! MURAH!

Rumah dijual di Pondok Indah (Pinang Nikel)
Rumah minimalis
Luas tanah : 241 m2
Luas bangunan : 300 m2
2 lantai
KT : 5
KM : 4
Carport : 2 mobil

Contact :
Artha 0816 1808 xxx"
https://www.rumah123.com/properti/jakarta-timur/hos39297775/,Rumah Terawat Siap Huni Dekat Gerbang Tol Kalimalang 1 Bebas Banjir J23836,1830000000.0,"Duren Sawit, Jakarta Timur",Duren Sawit,Jakarta Timur,4.0,4.0,144.0,110.0,SHM,2200.0,4.0,2.0,"Jalan Lembah Aren
Duren Sawit - Kota Jakarta Timur

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.
 
SHM
LT 144
LB 110
2 Lantai
4 Kamar Tidur
1 Kamar Pembantu
4 Kamar Mandi
Listrik 2200 VA
Sumber Air PDAM
Hadap Timur

Fasilitas Sekitar Hunian:
4 Menit ke SDN Pondok Kelapa 10 Pagi
5 Menit ke SDN Pondok Kelapa 04 & 08
5 Menit ke SDN Pondok Kelapa 03 Pagi
5 Menit ke SDN Pondok Kelapa 01 Pagi
5 Menit ke SMA Prima Nusantara
6 Menit ke SDN Pondok Kopi 01 Pagi
8 Menit ke SMPN 252 Jakarta
10 Menit ke Sekolah Menengah Pertama Negeri 194 Jakarta
10 Menit ke SMA Negeri 44 JAKARTA TIMUR

4 Menit ke Pondok Kelapa Town Square
6 Menit ke Pasar Fresh Jakarta Timur
10 Menit ke Pasar Perumnas Klender
10 Menit ke Pasar teratai Malaka Sari

4 Menit ke Puskesmas Pondok Kelapa
6 Menit ke Puskesmas Malaka Sari
6 Menit ke Puskesmas Kelurahan Pondok Kopi I

10 Menit ke Terminal Bus Klender
10 Menit ke Gerbang Tol Pondok Kelapa 2
10 Menit ke Gerbang Tol Kalimalang 1
10 Menit ke Gerbang Tol Kalimalang 2
15 Menit ke Gerbang Tol Jatiwaringin 1
20 Menit ke Gerbang Tol Pondok Gede Timur 1


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/jakarta-selatan/hos39334180/,Jual Cepat Kemandoran Jakarta Selatan (dekat Permata Hijau),6900000000.0,"Kemandoran, Jakarta Selatan",Kemandoran,Jakarta Selatan,5.0,2.0,250.0,180.0,SHM,0.0,0.0,2.0,"Jual Cepat Rumah 2 lantai di Kemandoran, Jakarta Selatan (dekat Permata Hijau)

Dijual rumah di wilayah yang asri. Properti 2 lantai ini berada di lingkungan yang mudah dijangkau.

Spesifikasinya adalah sebagai berikut:

  - Kamar Tidur: 5
  - Kamar Mandi: 2
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Kondisi Perabotan: Semi Furnished

Tentunya properti ini layak untuk anda dapatkan karena:

  - Bisa KPR.
  - Bebas Banjir.

Keberadaan rumah berikut dekat fasilitas umum, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 6.900.000.xxx, anda dapat langsung dapatkan rumah terbaik di daerah Kemandoran ini."
https://www.rumah123.com/properti/jakarta-timur/hos39332128/,Rumah LB 180 Strategis 15 Menit ke Mall Cipinang Indah Dibantu KPR J27530,1170000000.0,"Cipayung, Jakarta Timur",Cipayung,Jakarta Timur,4.0,3.0,109.0,180.0,SHM,2200.0,4.0,2.0,"Jalan Haji Nawin 3
Pondokgede - Kota Bekasi

*Menerima Cash
*Bisa Dibantu KPR

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.

SHM
LT 109
LB 180
2 Lantai
4 Kamar Tidur
1 Kamar Pembantu
3 Kamar Mandi
Listrik 2200 VA
Sumber Air Tanah
Hadap Selatan

Fasilitas Sekitar Hunian:
1 Menit ke SMA Yadika 4
4 Menit ke SDN Jati Cempaka VII
4 Menit ke SMP Negeri 17 Bekasi
5 Menit ke SMP YATAMA
5 Menit ke Sd Muhammadiyah 5 Pondok Gede
5 Menit ke Sekolah Dasar Islam As-Syafi'iyah 02
5 Menit ke SD Alam Islami
6 Menit ke SDN Jati Cempaka I
8 Menit ke SMA Negeri 5 Bekasi

10 Menit ke Pasar Kodam
10 Menit ke Pasar Pondok Gede
15 Menit ke Mall@Bassura
15 Menit ke Mall Cipinang Indah
20 Menit ke Lippo Plaza Kramat Jati
20 Menit ke Lagoon Avenue Mall Bekasi
20 Menit ke Pasar Cikunir
25 Menit ke Tamini Square

5 Menit ke Puskesmas Kecamatan Pondok Gede
9 Menit ke RS Karunia Kasih Rumah Keluarga
10 Menit ke Rumah Sakit Harum Sisma Medika
10 Menit ke RSUD Pondokgede Kota Bekasi
15 Menit ke RS Masmitra Jati Makmur

6 Menit ke Gerbang Tol Pondok Gede
15 Menit ke Gerbang Tol Pondok Kelapa 2
15 Menit ke Stasiun Cawang
15 Menit ke Terminal Bayangan Jatibening
20 Menit ke Stasiun Buaran
20 Menit ke Stasiun Klender Baru
20 Menit ke Stasiun Cakung


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/jakarta-selatan/hos19370155/,Rumah Tropical Modern Minimalis Di Pondok Indah -nrl,25000000000.0,"Pondok Indah, Jakarta Selatan",Pondok Indah,Jakarta Selatan,5.0,5.0,489.0,654.0,SHM,23000.0,4.0,2.0,"FOR SALE :
Modern Tropical Minimalis 
Pdk Indah Jakarta Selatan

spesifikasi :
Posisi Hook
Luas Tanah 489 m2 
Luas Bangunan 654 m2

Kamar Tidur 5+2
kamar mandi 5+1
Pos satpam + toilet
kolam renang
Lift  ( panoramic )
Lantai marmer import & lokal
Basement 5 mobil 
carport 3 mobil
Ac central Vrv 16 Pk
listrik 23.000 kwh 
Kisi kisi & Pool Deck Kayu ulin
Pintu Kayu Jati & merbau
kusen Merbau
 Parquet kayu Jati.
Rooftop
Hadap Utara 

Lokasi sangat strategis :
dekat Sekolah Bakti Mulya & Raflles international school,
RS Pdk Indah & PIM
surat SHM
Harga 29 Milyar"
https://www.rumah123.com/properti/jakarta-timur/hos39115927/,Rumah Baru Design Classic Modern Non komplek Di Cipinang Cempedak Jakarta Timur,2700000000.0,"Cipinang, Jakarta Timur",Cipinang,Jakarta Timur,3.0,4.0,100.0,175.0,SHM,0.0,4.0,2.0,"Rumah Baru Design Classic Modern Non komplek Di Cipinang Cempedak Jakarta Timur 

Bangunan 2 Lantai 
Full Bata Merah
Luas tanah : 100m²
Ukuran tanah LxP (5x20)
Luas bangunan : 175m²
Kamar tidur : 3+1
Kamar mandi : 4+1

Legalitas : SHM
Apakah ada IMB/PBG : Ada
Status Legalitas : On hand 

Listrik : 2200 Watt
Carport : 1
Sumber Air : jetpump 
Bangunan menghadap : utara
Bangunan tahun : 2025
Furnished : -
Akses tol terdekat : Uki,Cawang,kebon Nanas
Ka:Iq

Harga : Rp 2,7 M (negosiasi By Owner)

More detail:
Tahya
0877 7616 7xxx"
https://www.rumah123.com/properti/jakarta-selatan/hos39327231/,Rumah Tingkat Bisa Untuk Kantor 5 Menit Ke Mall Kemvill,4000000000.0,"Cipete, Jakarta Selatan",Cipete,Jakarta Selatan,3.0,2.0,124.0,200.0,SHM,0.0,2.0,2.0,"(5 menit ke Mall Kemang Village, 50 meter dari jalan raya Antasari)
LT/LB : 124  m2 / 200 m2 (SHM)
—
2 Lantai
Lantai 1
- 1 Kamar tidur / Ruang  
       kerja
- 1 kamar mandi
- Ruang tamu atau 
       Reception
- Ruang keluarga atau 
       Ruang kerja
- Parkir 2 mobil

Lantai 2
- 1 Kamar Tidur utama /  
       Ruang kerja utama
- 1 Kamar / Ruang meeting
- 1 Kamar mandi
- 1 Ruang Keluarga / Ruang 
       karyawan

Harga: Rp. 4 M"
https://www.rumah123.com/properti/jakarta-timur/hos39330162/,Rumah Terawat SHM Dekat Trans Studio Mall Cibubur 3 KT Sudah Renov J-28355,950000000.0,"Cibubur, Jakarta Timur",Cibubur,Jakarta Timur,3.0,2.0,76.0,65.0,SHM,2200.0,4.0,1.0,"The Naya Park
Tapos - Kota Depok

SHM
LT 76
LB 65
1 Lantai
3 Kamar Tidur
2 Kamar Mandi
Listrik 2200 VA
Sumber Air Tanah
Hadap Selatan

Fasilitas Sekitar Hunian:
2 Menit ke SD Negeri Sukamaju Baru 1
3 Menit ke SD Negeri Sukamaju 3
4 Menit ke SD Negeri Sukamaju 2
4 Menit ke SMP Bakti Jaya
5 Menit ke SMP PLUS CAHAYA INSAN DEPOK
10 Menit ke SMA Negeri 8 Depok
15 Menit ke SMAN 3 Depok

15 Menit ke Grand Mall Cimanggis
15 Menit ke Pasar Agung
15 Menit ke Mall Pesona Square
25 Menit ke Depok ITC
25 Menit ke D'Mall Depok
25 Menit ke Trans Studio Mall Cibubur

6 Menit ke UPTD Puskesmas Jatijajar
9 Menit ke Primaya Hospital Depok
10 Menit ke UPTD Puskesmas Sukamaju Baru
15 Menit ke UPTD Puskesmas Tapos
30 Menit ke Puskesmas Bojong Nangka

6 Menit ke Terminal Pusat Jatijajar Depok
10 Menit ke Gerbang Tol Cisalak 3
15 Menit ke Gerbang Tol Cisalak 1
15 Menit ke Stasiun Cibinong
15 Menit ke Gerbang Tol Cimanggis
20 Menit ke Stasiun Pondok Cina
25 Menit ke Gerbang Tol Cisalak 2
25 Menit ke Stasiun Depok


hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)"
https://www.rumah123.com/properti/jakarta-selatan/hos17352544/,Pondok Labu Cilandak Jakata Selatan Rumah Aparthouse 2 Lantai,999000000.0,"Cilandak, Jakarta Selatan",Cilandak,Jakarta Selatan,2.0,2.0,32.0,64.0,SHM,2200.0,5.0,1.0,"Miliki rumah minimalis DENGAN PASILITAS KPR dengan DP Ringan CICILAN PERTAMA BISA LANGSUNG TEMPATIN RUMAH 
Rumah baru siap Huni, Lokasi strategis 
- dekat akses Gerbang Tol Adara Desari, dan Gerbang Tol Citos Fatmawati. 
- Rumah siap huni, depat pusat Bisnis dan perkantoran, 
- dekat Mall One Bell Park 1,8KM,  
- Sertipikat Hak Milik (shm) 
- bisa KPR BSI dan Artha Graha, Tersedia type 2 Lantai dan 3 1/2 Lantai 
- Tanpa DP Cicilan pertama bisa langsung tempatin rumah
- Free BPHTB harga <- 2M
- DP 0% dg Atrubusi
- 998.500Rb untuk Chash"
https://www.rumah123.com/properti/jakarta-utara/hos39399725/,Harus Terjual Bulan Ini Rumah Pik2 12x30 Pik2,11800000000.0,"Pantai Indah Kapuk 2, Jakarta Utara",Pantai Indah Kapuk 2,Jakarta Utara,4.0,4.0,360.0,420.0,SHM,0.0,4.0,3.0,"HARUS TERJUAL BULAN INI

Dijual Rumah PIK2 
UK 12x30 | KT 3+1 
2 Lantai | Hadap Tenggara
Surat PPJB | Brand New
HARGA 11.8M Negoo 

Floren regina
081220092xxx"
https://www.rumah123.com/properti/tangerang/hos18656248/,Rumah Aristoteles Semi Furnished Gading Serpong,9800000000.0,"Gading Serpong, Tangerang",Gading Serpong,Tangerang,5.0,4.0,250.0,550.0,Lainnya,2200.0,4.0,2.0,"DIJUAL RUMAH SEMI FURNISHED BANGUNAN MANDIRI ARISTOTELES GADING SERPONG TANGERANG

LT : 250 m2
LB : 550m2 +-
Kamar tidur : 5+1
Kamar mandi : 4+1
Listrik : 2200 watt 
Lift : kreativlift (homelift)
lantai : HT
Hadap : Selatan
Sertifikat : PPJB

MEI
08118898xxx
MELODY PROPERTY"
https://www.rumah123.com/properti/jakarta-utara/hos39228269/,"Rumah Bagus, Murah 2 Lantai di Gading Cipta Residence, Kelapa Gading Bcs",2100000000.0,"Kelapa Gading, Jakarta Utara",Kelapa Gading,Jakarta Utara,4.0,3.0,105.0,140.0,SHM,0.0,4.0,2.0,"Rumah di Kelapa Gading Bcs

Miliki rumah 2 lantai yang nyaman ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di wilayah yang mudah dijangkau serta menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian strategis.

Spesifikasi Utama Properti:

Dijual MURAH
Rumah Bagus, Keren
di Gading Cipta Residence
Kelapa Gading Bcs

Luas 105m (7 x15m)
KT : 4 +2
KM : 3 + 1
2 lantai
SHM
Hadap timur
Listrik 3500
Jalan pas 2 mobil
Harga : 2,1 M (nego)

Fitur unggulan:

  - Bisa KPR.
  - Siap Huni.
  - Bebas Banjir.
  - Dekat Pusat Perbelanjaan.
  - Dekat Fasilitas Kesehatan.

Terletak di Kelapa Gading, rumah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 2.100.000.xxx, anda bisa memiliki hunian premium yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Ambil kesempatan untuk menikmati investasi di kawasan Kelapa Gading yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut!

#angel"
https://www.rumah123.com/properti/jakarta-utara/hos38817698/,Rumah Mewah PIK Private Pool LIFT Lokasi Strategis,55000000000.0,"Pantai Indah Kapuk, Jakarta Utara",Pantai Indah Kapuk,Jakarta Utara,4.0,4.0,600.0,1300.0,Lainnya,0.0,4.0,3.0,"Cluster Trimaran
Luas Tanah 600m
Luas Bangunan 1300m
4Lantai
Pool + LIFT
ppjb

*HYI*"
https://www.rumah123.com/properti/jakarta-utara/hos39318264/,Dijual Rumah Di Janur Kuning Klp Gading,2280000000.0,"Kelapa Gading, Jakarta Utara",Kelapa Gading,Jakarta Utara,3.0,2.0,102.0,100.0,SHM,0.0,2.0,2.0,"Turun harga rumah di janur kuning klp gading 1,5 lantai  jkt utara
LT: 6x17 
3 KT: 
2 KM
SHM
Harga :2,4 M sekarang 2.280 M

Hubungi Irene (0818113xxx)"
