url,title,rent_price_per_year,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/bogor/hor39233314/,RUMAH ASRI NYAMAN LOKASI STRATEGIS DI PANDURAYA,50000000.0,Bantar Jati,Bogor,2.0,1.0,200.0,100.0,SHM,1300.0,Bagus,1.0,"Rumah Disewa Bogor Berada di lokasi sangat strategis yang nyaman, tenang asri dan rimbun pohon. Jika butuh ketenangan boleh di alokasikan rumah ini merupakan aset besar dan sebagai investasi yang sangat menguntungkan
Sirkulasi udara bagus karena masih hijau depan rumah 
Harga 50jt minimal/th

Strategic Location
Acces toll Sentul
5 menit ke mall Jambu Dua
5 menit ke pasar Jambu dua
7 menit ke RS Mulia dan Azra
Sarana pendidikan dekat 
Alfa pinggir jalan
Kuliner pinggir jalan
kecamatan, kantor polisi, joggging track dp dicapai beberapa menit

Point sewa 
Rumah posisi Jalan besar
Lokasi strategis kemana mana
Jika Investasi harga bisa meningkat pesat"
https://www.rumah123.com/properti/jakarta-barat/hor38960458/,Disewa Rumah Siap Huni Di Citra Garden.8,70000000.0,Cengkareng Barat,Jakarta Barat,2.0,2.0,90.0,132.0,SHM,0.0,Bagus,2.0,"DISEWAKAN RUMAH 2 lantai di Citra Garden 8
Cengkareng - Jakarta Barat
Luas Tanah 90 m2
Dimensi 6 x 15 m2
Luas Bangunan 132 m2
2 Lantai
Kamar tidur 2
Kamar mandi 2
PLN 2200 watt
Air PAM

Harga 70 Jt/Thn Nego - 
hub :  Dewi
wa.  : 081511668xxx"
https://www.rumah123.com/properti/jakarta-selatan/hor18110871/,Disewakan Rumah Kebayoran Baru 2 Lantai,375000000.0,Kebayoran Baru,Jakarta Selatan,4.0,3.0,250.0,350.0,SHM,4400.0,Bagus,2.0,FOR RENT - Rumah Cantik Nyaman Di Kebayoran Baru Jakarta Selatan.
https://www.rumah123.com/properti/jakarta-selatan/hor38892334/,Rumah Dekat Ke Mrt Cipete Jkt Sel,190000000.0,Cipete,Jakarta Selatan,3.0,2.0,300.0,200.0,SHM,4400.0,Bagus,1.0,"Rumah  bisa utk tempat tinggal, kantor maupun tempat usaha. Lokasi rumah strategis, dekat ke MRT Cipete dan H. Nawi, dekat ke Lotte Mart Fatmawati, dekat ke Sekolah Perancis, Jis, SD SMP Al ikhlas, SMP 68, SD SMP Yapenka, dekat ke mall pdk indah, blok M"
https://www.rumah123.com/properti/jakarta-selatan/hor19241249/,Disewakan Rumah 2 Lantai  Di Jl Cipaku Jakarta Selatan,275000000.0,Kebayoran Baru,Jakarta Selatan,4.0,3.0,210.0,300.0,SHM,3500.0,Sudah Renovasi,2.0,"- Lokasi strategis 
- Lingkungan Nyaman dan tenang
-  Masing masing kamar luas
- Jalanan depan Rumah Lebar
-  Dekat ke perkantoran SCBD #209464"
https://www.rumah123.com/properti/jakarta-selatan/hor2627243/,"Dilengkapi kolam renang, dekat Pondok Indah Mall & Itc Fatmawati",190000000.0,Gandaria,Jakarta Selatan,4.0,3.0,450.0,350.0,SHM,7700.0,Bagus,1.0,"Furnished,  lay out bagus, ceiling tinggi, dilengkapi kolam renang,"
https://www.rumah123.com/properti/jakarta-timur/hor19501385/,Rumah Luas 3 Lantai Carport Luas Di Kayu Putih Ada Kamar Dibawah,200000000.0,Kayu Putih,Jakarta Timur,4.0,3.0,370.0,350.0,SHM,11000.0,Bagus,3.0,"Disewakan 
Rumah luas 3 lantai Di Kayu Putih, Jakarta Timur
 
LT : 370 m2
LB : 350 m2
SHM
Hadap Selatan
KT : 4+2
KM : 3+1
Listrik : 11000 W
Carport 8 mobil
Jalan akses 2 mobil
Lingkungan tenang

Harga sewa Rp 200jt/tahun 
Min sewa 2 tahun #212440"
https://www.rumah123.com/properti/jakarta-selatan/hor39134300/,Sewa Rumah Cilandak Cipete Mewah@swimming Pool Rumah,600000000.0,Cilandak,Jakarta Selatan,4.0,4.0,312.0,311.0,SHM,0.0,Bagus,3.0,"•> CILANDAK DUA RESIDENCE
     jl BDN 2 NO.52 KAV.A
•> RENT for HOME
• LT : 312 m2
•LB : 311 m2
• KT :  3 + 1  KM : 3 + 1
• Listrik : 12.000 ( Pra bayar )
• Hadap : Selatan
• 4 Unit AC 
•FULLY FURNISHED
•Private Swimming Pool : Yes
• Dapur kering basah : Yes
• Taman Depan : Yes
• Teras Belakang : Yes
• Area Indoor Luas : Yes
• Gudang : Yes
• Garasi : 2 + 2 Carport 
• *_Harga : IDR 600JT/ thn Nego_

✅Kelebihan : 
* 5 menit ke Cilandak Town Square 
* 5 menit ke Pintu toll JORR
* 5 menit  ke Jl. TB Simatupang 
* 5  menit ke Pondok Indah
* 15 menit ke jl. Sudirman"
https://www.rumah123.com/properti/jakarta-utara/hor39430791/,Disewakan Rumah 2 Ukuran 8x15 Lantai PIK 2 Cluster Magenta Semi Furnished,110000000.0,Pantai Indah Kapuk 2,Jakarta Utara,3.0,3.0,120.0,220.0,Lainnya,0.0,Bagus,2.0,"*Disewakan Rumah 2 Ukuran 8x15 Lantai PIK 2 Cluster Magenta Semi Furnished* 

 *Ukuran 8x15*
Luas tanah 120m²
Luas bangunan 220m² 
2 lantai 
3 KT + 1 
Kosongan standard Developer 
Wni ONLY 

 *Harga Sewa 110 juta / tahun* 

 *Albert* 
 *0818484xxx* 

AlOLINAnton"
https://www.rumah123.com/properti/jakarta-selatan/hor39422435/,"Rumah 2 LT, Mewah, Bersih, Terawat, Cocok untuk Hunian Expat. Lokasi dekat Pondok Indah Malll",600000000.0,Pondok Indah,Jakarta Selatan,4.0,2.0,350.0,500.0,SHM,0.0,Bagus,1.0,"RUMAH 2 LANTAI, MEWAH, BERSIH, TERAWAT, COCOK UNTUK HUNIAN EXPAT, LOKASI DEKAT PONDOK INDAH MALL.

LOKASI:
5 menit dari RS Pondok Indah
6 menit dari Pondok Indah Mall
7 menit dari akses TOLL JORR TB Simatupang

SPESIFIKASI RUMAH:
LUAS TANAH: 350 m2 
LUAS BANGUNAN: 500 m2
2 LANTAI
4 KAMAR TIDUR
3 KAMAR MANDI
1 KAMAR TIDUR ART
1 KAMAR MANDI ART
1 RUANG KERJA
2 DAPUR
FULL FURNISHED
GARASI 1 MOBIL
CARPORT 1 MOBIL
SERVICE AREA (CUCI, JEMUR, SETRIKA)
KOLAM RENANG
TAMAN
LISTRIK 10500 VA

KONDISI: TERAWAT, SIAP HUNI, SIRKULASI UDARA BAGUS, PENCAHAYAAN BAIK, 

HARGA SEWA RP. 600 JUTA/ TAHUN
MIN 2 TAHUN.

INFO LEBIH LANJUT, HUB:
BOY"
https://www.rumah123.com/properti/jakarta-utara/hor19341556/,Rumah Untuk Kantor Bebas Banjir Dekat Pelabuhan Tanjung Priok,150000000.0,Tanjung Priok,Jakarta Utara,4.0,3.0,180.0,220.0,SHM,0.0,Sudah Renovasi,2.0,"Disewakan Rumah untuk Kantor di Swasembada Tanjung Priok Jakarta-Utara 

LT. 180 m² (9 x 20) 
LB. 220 m² (2 lantai)
KT. 3 + 1
KM. 3
Listrik. 7700
Air. PAM
Hadap. Timur
Garasi. 1 Mobil
Carport. 3 mobil 
Roww jalan: 2 mobil leluasa 
IPL. 150 rb/bln
SHM 

Note: 
- Musholla di lantai 2
- Dapur lantai 1
- Bisa bongkar muat truk engkel 
- Akses jalan tdk bisa Kontener 

Harga: 170 jt/Thn nego turun menjadi 150 Nett 
Deposit: 10 jt"
https://www.rumah123.com/properti/jakarta-utara/hor39426756/,"Disewakan Rumah Pik 2 Ukuran 6x10 M2 Semi Furnished, Nett 68 Jt/thn",68000000.0,Pantai Indah Kapuk 2,Jakarta Utara,2.0,1.0,60.0,90.0,Lainnya,4400.0,Bagus,2.0,"WTL/DISEWAKAN
Rumah PIK2
Ukuran 6x10 m2
Semi Furnished
(AC, Bed, Kitchen Set, Kulkas, etc)
Harga Sewa : Rp. 68 jt/tahun (nett)

Jika Bapak/Ibu ada pertanyaan atau mau survey lokasi, silakan hubungi saya, Theresia. Terima Kasih."
https://www.rumah123.com/properti/jakarta-selatan/hor39420684/,"Rumah Kontrakan Bagus Furnished SHM Kemang, Jakarta Selatan",350000000.0,Kemang,Jakarta Selatan,3.0,4.0,247.0,385.0,SHM,0.0,Bagus,2.0,"*RUMAH HOOK DALAM TOWNHOUSE KEMANG BARAT*

Lokasi Sangat Strategis
550 meter dari Mc Donald’s Kemang
700 meter ke Indonesia Banking School1 Km dari New Zealand School
1,7 Km ke Lippo Mall Kemang
1,8 Km ke RSIA Brawijaya Antasari
3 Km Ke RSIA Brawijaya Duren Tiga
5,4 Km ke RSUD Pasar Minggu
5,5 Km dari Pacific Place Mall

Luas Tanah 247 m2 (Lebar 12,5 meter, Panjang 20 meter)
Luas Bangunan 385 m2
Tinggi 3 lantai
3 Kamar Tidur  (Semua kamar mandi dalam)
4 Kamar Mandi
2 Kamar Tidur ART
1 Kamar Mandi ART
Private Swimming Pool
Hadap Utara & Barat
1 Car Garage 
1 Carport

5 AC
Solarhard heater
Listrik 10.600 watt

Rental Price : IDR 350 juta per tahun
Deposit 50 juta
IPL 1,1 juta per bulan"
https://www.rumah123.com/properti/tangerang/hor39212158/,Rumah Full Furnished 2 Lt di Virginia Dekat Tarakanita Gading,33000000.0,Gading Serpong,Tangerang,2.0,2.0,48.0,50.0,Lainnya,2200.0,Bagus,2.0,"FOR RENT / DISEWAKAN

Rumah Furnished 2 Lantai Siap Huni, Rapi dan bersih di Virginia Village, Gading Serpong. dengan spesifikasi berikut :

Luas Tanah 48 m2 (6x8)
Luas Bangunan 60 m2 
Kamar Tidur 2+1
Kamar Mandi 2+1
Hadap utara
Listrik 2200 watt

Harga 33 jt/th

Lokasi Strategis dekat dengan sekolah tarakanita, mall sms, pusat perkantoran, bisnis dan lainnya. Akses jalan bagus, 2 Jalur. Keamanan 24 Jam Full

Berminat ? Langsung saja hubungi nomor yang tertera di bawah ini :

Hubungi 
Yenny - Exmore Property
0811 998 xxx
TELP/WA/SMS
Terima Titip Jual/ Sewa Properti"
https://www.rumah123.com/properti/tangerang/hor39159973/,Disewakan Rumah Baru Fully Furnished Siap Huni Di Tanakayu BSD,90000000.0,BSD,Tangerang,3.0,3.0,84.0,126.0,Lainnya,0.0,Bagus,3.0,"* MINIMAL SEWA 2 TAHUN, FULLY FURNISHED, TINGGAL BAWA KOPER *

Furnish: Kompor, Sofa, Kasur, Lemari, Water Heater, Kitchen Set, Sofa Panel, Smart Door, Canopy, Meja Makan, Rak TV.

Fasilitas cluster: Gym, Taman, Keamanan 24 jam, Kolam Reanang.

Lokasi sangat strategis:
sebelahan dengan Korean Town new commercial development
sebelahan dengan Genesis Global School.
1 menit ke Branchsto BSD.
3 menit ke sekolah BPK Penabur, Dairyland Theme Park, QBIG
5 menit ke 35 hektar theme park dengan Cimory Dairyland dan Jatim Park.
5 menit ke pintu tol.
7 menit ke Train Station.
Dekat ICE BSD
Dekat Intermoda BSD.

Hubungi kami untuk info lebih lanjut. Kami siap membantu sehingga Aman, Mudah & Untung.

*WIE"
https://www.rumah123.com/properti/jakarta-selatan/hor19524612/,Rumah Estetik Siap Huni Cocok Untuk Tinggal Atau Kantor Cilandak,290000000.0,Cilandak,Jakarta Selatan,3.0,3.0,120.0,200.0,SHM,2200.0,Sudah Renovasi,2.0,"Kondisi properti ini sudah renovasi dan memiliki desain modern yang menambah daya tarik dan estetika properti ini. Rumah ini berada di wilayah yang mudah dijangkau.

Detail Properti ini adalah:

  - Kamar Tidur: 3
  - Kamar Mandi: 3
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Daya Listrik: 2200 watt
  - Kondisi Perabotan: Semi Furnished
  - Luas tanah 120 m
  - Luas Bangunan: 200 m
  - Tahun dibangun: 2015
  - Tahun direnovasi: 2025
  - Daya Listrik: 2200
  - Lebar Jalan: 2 mbl
  - Kamar Tidur: 3+1
  - Kamar Mandi: 3+1
  - Dapur:  1
  - Jumlah Lantai: 2

Tidak hanya itu, namun properti ini juga memiliki keunggulan sebagai berikut:

  - Siap Huni.
  - Bebas Banjir.
  - Lokasi di Pusat Kota.
  - Lingkungan Tenang dan Damai.
  - Properti Bisa Nego.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.

Lokasi Strategis terletak di Cilandak, properti ini memudahkan akses Anda ke fasilitas-fasilitas utama dan unggulan.

Harga yang sangat kompetitif yaitu, Rp. 0, rumah ini siap menjadi milik Anda!

Nikmati segala kemudahan dan berbagai keunggulan menarik saat properti berkualitas ini milik Anda."
https://www.rumah123.com/properti/jakarta-selatan/hor19534962/,Rumah Fully Furnished Private Pool Di Kemang Jakarta Selatan,340000000.0,Kemang,Jakarta Selatan,4.0,4.0,212.0,400.0,SHM,7700.0,Sudah Renovasi,2.0,"FOR RENT 

RUMAH MODERN MINIMALIS FULL FURNISH DENGAN PRIVATE POOL @KEMANG, JAKARTA SELATAN

Spesifikasi 

Luas Tanah 212 m2
Luas Bangunan 400 m2
Kamar Tidur 4 + 2
Kamar Mandi 4 + 1
Full Furnish
Swimming pool 
Ruang kerja besar
Balcon 2
Garasi 1
Carport 2 mobil

Harga 340 Juta / Tahun Nego"
https://www.rumah123.com/properti/bogor/hor39287884/,"RUMAH SEWA SEMI FURNISH DI SENTUL CITY, BOGOR",37000000.0,Sentul City,Bogor,2.0,3.0,90.0,100.0,SHM,0.0,Bagus,1.0,"Beberapa alasan mengapa membeli property di kawasan Sentul City ini : 
- Investasi menjanjikan pertahun 20%-30%. 
- Sertifikat terjamin. 
- Exit tol Sentul City langsung menuju area kawasan perumahan. 
- Aman (one gate, one cluster security 24 jam). 
- Udara bersih, sejuk, segar. 
- Kontur tanah berbukit (upslope, level, downslope). 
- Bebas banjir areal luas 3100 hektar. 
- View indah (golf, danau, sungai pegunungan). 
- Dekat dengan Fasilitas Umum dan Sosial Seperti IKEA, AEON MALL, RS EMC Sentul, Wisata Jungle Land, Pasar Bersih, Pasar Ah poong Sentul, Eco Park, Sentul Highlands Golf Club, Taman Budaya Edutainment Centre, SICC Sentul, Hotel Harris, Wattana Hotel, Savana Hotel, Sampoerna Academy, Sekolah Pelita Harapan, BPK Penabur Fajar Hidayah, Universitas Trisakti, Universitas Tazkia dll


Kita juga melayani jasa kontraktor untuk pembangunan, renovasi, perencanaan pembangunan, dan lain-lain di kawasan Sentul City dan sekitarnya."
https://www.rumah123.com/properti/jakarta-selatan/hor39272635/,Rumah Siap Huni Lingkungan Tenang Lokasi Strategis Radio Dalam Jakarta Selatan Bisa Parkir 5 Mobil,125000000.0,Radio Dalam,Jakarta Selatan,3.0,3.0,200.0,150.0,SHM,0.0,Sudah Renovasi,1.0,"Rumah 1 lantai di Radio Dalam, Jakarta Selatan.

Disewakan rumah di wilayah yang asri dengan pemandangan Lokasi di Pusat Kota. Properti 1 lantai ini berada di lingkungan strategis.

Kategorinya adalah sebagai berikut:

  - Kamar Tidur: 3
  - Kamar Mandi: 3
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Kondisi Perabotan: Unfurnished

Tidak hanya itu, properti ini layak untuk anda dapatkan karena:

  - Siap Huni.
  - Bebas Banjir.
  - Dekat Akses Bus Kota.
  - Dekat Akses MRT.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Internasional.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Ibadah.
  - Dekat Taman Kota.
  - Dekat Landmark.
  - Lokasi di Pusat Kota.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Pemandangan City View.
  - Ada Kebun Pribadi.
  - Aset Kepemilikan Pribadi (Tangan Pertama).
  - Akses Jalan Muat 2 Mobil.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.
  - Tanpa Perantara.

Lokasi rumah berikut terjangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Hanya Rp. 10.416.667, anda dapat langsung dapatkan rumah premium di daerah Radio Dalam ini.

Tersedia juga untuk rental period Yearly."
https://www.rumah123.com/properti/jakarta-selatan/hor7395006/,Beautiful tropical house in small compound Kemang area,650000000.0,Kemang,Jakarta Selatan,4.0,4.0,700.0,600.0,SHM,13200.0,Bagus,2.0,"Disewakan rumah cantik, elegant dengan design simpel tropical yang asri berada dalam housing compound di Jalan Kemang Barat, wilayah Kemang. Dilengkapi dengan swimming pool dan taman yang tertata rapi. Lokasi sangat strategis karena dekat dengan sekolahan international seperti Australia International School, Netherlands International School, tempat perbelanjaan seperti Pejaten Village Mall, Lippo Mall Kemang, akses Tol JORR, Pusat Kuliner serta fasilitas2 mum.

Sangat dekat dengan akses menuju arah ke Kebayoran Baru, SCBD, Pondok Indah, serta akses Tol TB Simatupang yang akan mengantarkan menuju Airport Soetta, Airport Halim, Bandung dan Bogor"
https://www.rumah123.com/properti/jakarta-timur/hor39213537/,"Rumah sewa (kontrakan),kondisi baru jadi di 2024",33000000.0,Jatinegara,Jakarta Timur,2.0,2.0,40.0,89.0,Lainnya,0.0,Bagus,3.0,"Legalitas : AJB
Fasilitas Lain : Garasi buat 1 motor,ada ruang jemur pakaian di lt.3
Akses : dari jalan besar bisa masuk gang

Harga sewa : 33jt (per tahun) atau
18jt (per 6 bln) atau
10jt per (3 bln)
Nama Pemilik : Novida Sari
No. Telp (WA) : 0813 2380 9xxx"
https://www.rumah123.com/properti/jakarta-timur/hor39160940/,Rumah Rapi Bersih Cluster Yarra Jakarta Garden City,45000000.0,Jakarta Garden City,Jakarta Timur,2.0,2.0,90.0,75.0,SHM,3300.0,Bagus,1.0,"SEWA

Rumah Cluster Yarra Jakarta Garden City
Luas Tanah : 6x15
Luas Bangunan : 75
Kamar Tidur : 2 + gudang
Kamar Mandi : 2 + gudang
Listrik : token
Air : PAM
Sewa : 45jt/thn
Sewa : 80jt ( 2 tahun)
*MI"
https://www.rumah123.com/properti/tangerang/hor39231583/,"Rumah Sewa.di Lippo Karawaci Dekat Fasilitas Umum, Sekolah, Supermarket, Tol",45000000.0,Lippo Karawaci,Tangerang,2.0,2.0,102.0,110.0,SHM,2200.0,Bagus,2.0,"Lippo karawaci utara
Lt.102 lb.110
Kt.2+1 Km.2+1
Hrg sewa 45jt nego"
https://www.rumah123.com/properti/tangerang/hor38981652/,Sewa Termurah Rumah Serpong Lagoon Cluster Pelican 7x12 84 M2 2 Lantai,22000000.0,Gading Serpong,Tangerang,2.0,2.0,84.0,59.0,SHM,0.0,Bagus,2.0,"Sewa Termurah Rumah Serpong Lagoon Cluster Pelican 7x12 84 m2 2 Lantai


Luas Tanah: 84 m2 ( 7x12 )
Luas Bangunan: 59 m2 

Kamar Tidur: 2 KT
Kamar Mandi: 2 KM

Sewa 2 Tahun: Rp 22.000.000,-/tahun

Sewa 1 Tahun: Rp 25.000.000,-/ tahun


Untuk Info Representative Hubungi:



HENGKY LIE 
FOUNDER - BOSTON PIK 2
Official Property Agent's Office for PIK 2 & Golf Island PIK

Office: Rukan Soho La Riviera Kota Belanda Block RLBB/No.06 Pantai Indah Kapuk 2
- Winner Best Innovation Agency National - RUMAH123 AWARD 2024
- Nominee Best Performing Agency Area Pantai Indah Kapuk 1 & 2 - RUMAH123 AWARD 2024
- ⁠Marketing Of The Year Warehouse Green Sedayu Bizpark Cakung

Website: 
www.bostonpik2.com

MLS ID Boston: SK182650"
https://www.rumah123.com/properti/tangerang/hor39398240/,"Rumah 2 Lantai Di Assana Vanya Park, Bss",39000000.0,BSD,Tangerang,2.0,2.0,60.0,53.0,SHM,0.0,Bagus,2.0,"DISEWAKAN

Rumah 2 Lantai di Assana Vanya Park, BSD
L. Tanah         : 60 m2
L. Bangunan  : 53 m2
K. Tidur          : 2
K. Mandi        : 2
2 Lantai
SHM
Air PAM
Kosongan 
Ac 1
Gordyn
Carport

Harga Sewa : 39 Jt/Thn

J"
https://www.rumah123.com/properti/jakarta-utara/hor17963691/,Rumah Bagus 2 Lantai Full Furnish Muara Karang Dekat Pik Jakarta Utara,150000000.0,Muara Karang,Jakarta Utara,3.0,2.0,108.0,150.0,SHM,3500.0,Bagus,2.0,"Kondisi full furnished , bagus, lingkungan aman karena dekat pas satpam.. furniture rapi dan cozy
Cocok untuk pasangan berkeluarga"
https://www.rumah123.com/properti/jakarta-utara/hor19023292/,Disewa Murah Rumah Pik 2 Luas 8 X 12.5 Tahap 1 & 2 & Millennial,65000000.0,Pantai Indah Kapuk 2,Jakarta Utara,3.0,2.0,100.0,128.0,Lainnya,0.0,Baru,2.0,"DISEWA

Rumah di PIK 2
Cluster Georgia
Luas 8 x 12.5
Kamar tidur 3+1
Kamar mandi 2+1

Price - 65 juta / tahun

Contact THEO (AVE PRO) - 081283556xxx"
https://www.rumah123.com/properti/jakarta-utara/hor39176957/,Disewakan Rumah Pik Venice 3lantai Furnished,150000000.0,Pantai Indah Kapuk,Jakarta Utara,4.0,3.0,140.0,420.0,SHM,0.0,Bagus,3.0,"*DISEWA*

Rumah PIK - Venice
Uk 7x20 (140m)
Lb : 420 m2
3 Lantai
4+1 Kamar Tidur
Furnished
Hadap Utara
Harga 150jt/Thn
_Wajib Min. 2 Tahun_

*AIFIN MONICA*
ERA FIESTA PIK
087782978xxx"
https://www.rumah123.com/properti/jakarta-utara/hor19543052/,Freshly Renovated The Gading Residence Kelapa Gading,90000000.0,Kelapa Gading,Jakarta Utara,3.0,2.0,128.0,165.0,SHM,3300.0,Sudah Renovasi,2.0,"Pelangi Nila 

Luas Tanah : 128 (8 x 16)m2
Luas Bangunan :165m2
2 Lantai
3 + 1 Kamar Tidur 
2 + 1 Kamar Mandi 
1 Gudang 
AC Baru 
Pompa Baru 

Hadap Utara 
Jalan Lebar 3 Mobil 
Akses 10 Menit ke Mall Kelapa Gading

Fasilitas Perumahan:
Kolam Renang, Lap. Basket, Lap. Futsal

Harga Rp.90jt / Tahun, Minimal Sewa 2 Tahun - Nego
 #216755"
https://www.rumah123.com/properti/jakarta-selatan/hor16877418/,Furnish Dekat Kuningan,300000000.0,Mampang,Jakarta Selatan,3.0,3.0,134.0,230.0,SHM,0.0,Bagus,1.0,"Hubungi Whatsapp 08118623xxx
Rumah bagus modern
Rumah townhouse bagus
Keamanan komplek 24 jam
Lokasi tenang
Kamar art ada 2, garasi 1 carpot 2"
https://www.rumah123.com/properti/jakarta-selatan/hor13286932/,Rumah 1 Lantai Siap Huni Dalam Komplek Di Kebayoran Baru,250000000.0,Kebayoran Baru,Jakarta Selatan,3.0,3.0,250.0,200.0,SHM,5500.0,Bagus,1.0,"RUMAH DI SEWAKAN :
Rumah 1 Lantai Siap Huni Dalam Komplek Di Kebayoran Baru, Jakarta Selatan
Strategis dekat ke Jl Sudirman, Blok M, Senayan City

Luas tanah : 250 m2
Luas bangunan : 200 m2
Teras dan halaman depan.
3 K.Tidur + 1
3 K.Mandi + 1
1 garasi + 1 carport
Ruang tamu, keluarga dan ruang makan
Dapur kering + Dapur basah
Rumah hadap timur
Teras belakang
Service area
Listrik: 5500 kw
Telp dan internet
4 unit AC

Disewakan Rp 250 juta/thn (nego) minimal 2 tahun pertama
Deposit jaminan Rp 20 juta

Beminat hub :
Sudianto 081310800xxx"
https://www.rumah123.com/properti/bogor/hor19587371/,"Rumah Kontrakan Dekat Taman Budaya di Sentul City, Bogor",35000000.0,Sentul City,Bogor,2.0,2.0,90.0,70.0,SHM,2200.0,Bagus,1.0,"Beberapa alasan mengapa membeli Property di kawasan Sentul City ini : 
- Investasi menjanjikan pertahun.
- Sertifikat terjamin. 
- Exit tol Sentul City langsung menuju area kawasan perumahan. 
- Aman (one gate, one cluster security 24 jam). 
- Udara bersih, sejuk, segar. 
- Kontur tanah berbukit (upslope, level, downslope). 
- Bebas banjir areal luas 3100 hektar. 
- View indah (golf, danau, sungai pegunungan). 
- Dekat dengan Fasilitas Umum dan Sosial Seperti IKEA, AEON MALL, RS EMC Sentul, Wisata Jungle Land, Pasar Bersih, Pasar Ah poong Sentul, Eco Park, Sentul Highlands Golf Club, Taman Budaya Edutainment Centre, SICC Sentul, Hotel Harris, Wattana Hotel, Savana Hotel, Sampoerna Academy, Sekolah Pelita Harapan, BPK Penabur Fajar Hidayah, Universitas Trisakti, Universitas Tazkia dll"
https://www.rumah123.com/properti/jakarta-barat/hor18397250/,Disewa Rumah Baru Lokasi Strategis di Tomang Jakarta Barat,110000000.0,Tomang,Jakarta Barat,5.0,3.0,112.0,200.0,SHM,3300.0,Bagus,3.0,"Rumah Tomang Jakbar
Jl Rawa Kepa Raya 

7x16m
Lt 112 m2 
Lb 200 m2
3 Lantai
Listrik 3300w
5 Kamar Tidur
3 Kamar Mandi
Unfurnished
Hadap Barat Daya
2 Parkir Mobil

Harga : 110jt/thn

#1353"
https://www.rumah123.com/properti/jakarta-selatan/hor18998613/,Disewakan Townhouse 3 Lantai Kemang Jakarta Selatan( Ada Lift),480000000.0,Kemang,Jakarta Selatan,3.0,3.0,134.0,295.0,SHM,5500.0,Bagus,3.0,"DISEWA KAN 

Rumah Bagus Rapi Terawat di Heritage Kemang 

Luas Tanah : 134 M2*
Luas Bangunan : 295 M2*
Kamar Tidur : 3 + 1*
Kamar Mandi : 3*
Telp : 1 line*
Air : PAM 
Carport*
✅ 3 lantai 
Lift 
Basement 
Harga sewa $3000 (40juta) nego 

☎️Susan 081385858xxx"
https://www.rumah123.com/properti/jakarta-selatan/hor39124389/,Disewakan Rumah Siap Huni Area Kebayoran Baru Jakarta Selatan,250000000.0,Kebayoran Baru,Jakarta Selatan,2.0,3.0,210.0,300.0,HGB,0.0,Bagus,2.0,"Disewakan Rumah Siap Huni Area Kebayoran Baru Jakarta Selatan

Lokasi Dekat Jl. Wijaya I, Jl.Cikajang, Jl. Santa, Jl. Suryo, Jl. Wolter Monginsidi, Jl. Kapten Tendean dll

Luas Tanah : 210 M2
Luas Bangunan : 300 M2
2 Lantai
Kamar Tidur : 2
Kamar Mandi : 3
Dapur Bersih
Dapur Kotor
Kamar Pembantu : 1 
Kamar Mandi pembantu : 1
Gudang 1
Garasi : 1 Mobil
Carport : 1 Mobil

Harga Sewa : Rp 250 Juta / Tahun"
https://www.rumah123.com/properti/jakarta-selatan/hor19585499/,Sewa Rumah Kemang Dalam Hunian Asri Bebas Banjir,500000000.0,Kemang,Jakarta Selatan,4.0,3.0,850.0,450.0,SHM,23000.0,Bagus,1.0,"[ FOR RENT KEMANG DALAM ]

BEST LOCATION AREA FAVORIT 
ROW JALAN LEBAR BEBAS BANJIR
HUNIAN RINDANG DAN ASRI

SPESIFIKASI DETAIL : 
Luas Tanah 850 m2
Luas Bangunan 400 m2
Bangunan 1 Lantai
Sertifikat Hak Milik
Kamar Tidur  4 + 2
Kamar Mandi 3 + 1
Big Garden 
Swimming Pool
Listrik 23.000 
Garasi Carport 4

■ HARGA SEWA Rp 500 JT ( YEAR )

MORE INFO
FamilienProperty p abi
08572 5000 xxx"
